"Sample","QueryID","SubjectID","Identity","Evalue","Bitscore","AlignmentLength","Coverage","Species","Cancer_Association","Mechanism","Evidence_Level","Relevance_Level","Confidence"
"ES04RB2.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_9528","NC_022518",97.241,3.63e-64,246,145,140.99945,"Human endogenous retrovirus K","Breast cancer; Prostate cancer","Endogenous retroviral activation; Immune modulation","Emerging Strong","2_Strong","Medium"
"ES04RB2.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_9528","NC_022518",97.241,3.63e-64,246,145,140.99945,"Mouse mammary tumor virus-like","Breast cancer (experimental model)","Retroviral integration; Hormone receptor modulation","Experimental Strong","2_Strong","Medium"
"ES05RB.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_3551","NC_022518",97.241,3.66e-64,246,145,140.99945,"Human endogenous retrovirus K","Breast cancer; Prostate cancer","Endogenous retroviral activation; Immune modulation","Emerging Strong","2_Strong","Medium"
"ES05RB.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_3551","NC_022518",97.241,3.66e-64,246,145,140.99945,"Mouse mammary tumor virus-like","Breast cancer (experimental model)","Retroviral integration; Hormone receptor modulation","Experimental Strong","2_Strong","Medium"
"HT04RT.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_5467","NC_022518",97.887,3.66e-64,246,142,138.99954,"Human endogenous retrovirus K","Breast cancer; Prostate cancer","Endogenous retroviral activation; Immune modulation","Emerging Strong","2_Strong","Medium"
"HT04RT.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_5467","NC_022518",97.887,3.66e-64,246,142,138.99954,"Mouse mammary tumor virus-like","Breast cancer (experimental model)","Retroviral integration; Hormone receptor modulation","Experimental Strong","2_Strong","Medium"
"HT07RT.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_8752","NC_022518",97.241,3.63e-64,246,145,140.99945,"Human endogenous retrovirus K","Breast cancer; Prostate cancer","Endogenous retroviral activation; Immune modulation","Emerging Strong","2_Strong","Medium"
"HT07RT.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_8752","NC_022518",97.241,3.63e-64,246,145,140.99945,"Mouse mammary tumor virus-like","Breast cancer (experimental model)","Retroviral integration; Hormone receptor modulation","Experimental Strong","2_Strong","Medium"
"HT08RT.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_9994","NC_022518",97.241,3.63e-64,246,145,140.99945,"Human endogenous retrovirus K","Breast cancer; Prostate cancer","Endogenous retroviral activation; Immune modulation","Emerging Strong","2_Strong","Medium"
"HT08RT.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_9994","NC_022518",97.241,3.63e-64,246,145,140.99945,"Mouse mammary tumor virus-like","Breast cancer (experimental model)","Retroviral integration; Hormone receptor modulation","Experimental Strong","2_Strong","Medium"
"HT09RB.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_10105","NC_022518",97.241,3.63e-64,246,145,140.99945,"Human endogenous retrovirus K","Breast cancer; Prostate cancer","Endogenous retroviral activation; Immune modulation","Emerging Strong","2_Strong","Medium"
"HT09RB.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_10105","NC_022518",97.241,3.63e-64,246,145,140.99945,"Mouse mammary tumor virus-like","Breast cancer (experimental model)","Retroviral integration; Hormone receptor modulation","Experimental Strong","2_Strong","Medium"
"ES01RB.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_82449","NC_022518",96.599,1.33e-63,244,147,142.00053,"Human endogenous retrovirus K","Breast cancer; Prostate cancer","Endogenous retroviral activation; Immune modulation","Emerging Strong","2_Strong","Medium"
"ES01RB.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_82449","NC_022518",96.599,1.33e-63,244,147,142.00053,"Mouse mammary tumor virus-like","Breast cancer (experimental model)","Retroviral integration; Hormone receptor modulation","Experimental Strong","2_Strong","Medium"
"HT02RT.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_17630","NC_022518",97.222,1.29e-63,244,144,139.99968,"Human endogenous retrovirus K","Breast cancer; Prostate cancer","Endogenous retroviral activation; Immune modulation","Emerging Strong","2_Strong","Medium"
"HT02RT.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_17630","NC_022518",97.222,1.29e-63,244,144,139.99968,"Mouse mammary tumor virus-like","Breast cancer (experimental model)","Retroviral integration; Hormone receptor modulation","Experimental Strong","2_Strong","Medium"
"HT04RT.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_5466","NC_022518",97.872,1.23e-63,244,141,137.99952,"Human endogenous retrovirus K","Breast cancer; Prostate cancer","Endogenous retroviral activation; Immune modulation","Emerging Strong","2_Strong","Medium"
"HT04RT.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_5466","NC_022518",97.872,1.23e-63,244,141,137.99952,"Mouse mammary tumor virus-like","Breast cancer (experimental model)","Retroviral integration; Hormone receptor modulation","Experimental Strong","2_Strong","Medium"
"ES01RB.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_100888","NC_022518",100,4.77e-63,243,131,131,"Human endogenous retrovirus K","Breast cancer; Prostate cancer","Endogenous retroviral activation; Immune modulation","Emerging Strong","2_Strong","Medium"
"ES01RB.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_100888","NC_022518",100,4.77e-63,243,131,131,"Mouse mammary tumor virus-like","Breast cancer (experimental model)","Retroviral integration; Hormone receptor modulation","Experimental Strong","2_Strong","Medium"
"ES01RB.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_100888","NC_022518",100,4.77e-63,243,131,131,"Human endogenous retrovirus K","Breast cancer; Prostate cancer","Endogenous retroviral activation; Immune modulation","Emerging Strong","2_Strong","Medium"
"ES01RB.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_100888","NC_022518",100,4.77e-63,243,131,131,"Mouse mammary tumor virus-like","Breast cancer (experimental model)","Retroviral integration; Hormone receptor modulation","Experimental Strong","2_Strong","Medium"
"ES01RT.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_25841","NC_022518",97.203,4.65e-63,243,143,139.00029,"Human endogenous retrovirus K","Breast cancer; Prostate cancer","Endogenous retroviral activation; Immune modulation","Emerging Strong","2_Strong","Medium"
"ES01RT.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_25841","NC_022518",97.203,4.65e-63,243,143,139.00029,"Mouse mammary tumor virus-like","Breast cancer (experimental model)","Retroviral integration; Hormone receptor modulation","Experimental Strong","2_Strong","Medium"
"ES02RT.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_5477","NC_022518",96.552,1.69e-62,241,145,140.0004,"Human endogenous retrovirus K","Breast cancer; Prostate cancer","Endogenous retroviral activation; Immune modulation","Emerging Strong","2_Strong","Medium"
"ES02RT.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_5477","NC_022518",96.552,1.69e-62,241,145,140.0004,"Mouse mammary tumor virus-like","Breast cancer (experimental model)","Retroviral integration; Hormone receptor modulation","Experimental Strong","2_Strong","Medium"
"ES02RT.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_5480","NC_022518",96.552,1.69e-62,241,145,140.0004,"Human endogenous retrovirus K","Breast cancer; Prostate cancer","Endogenous retroviral activation; Immune modulation","Emerging Strong","2_Strong","Medium"
"ES02RT.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_5480","NC_022518",96.552,1.69e-62,241,145,140.0004,"Mouse mammary tumor virus-like","Breast cancer (experimental model)","Retroviral integration; Hormone receptor modulation","Experimental Strong","2_Strong","Medium"
"ES04RB2.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_4249","NC_022518",96.552,1.7e-62,241,145,140.0004,"Human endogenous retrovirus K","Breast cancer; Prostate cancer","Endogenous retroviral activation; Immune modulation","Emerging Strong","2_Strong","Medium"
"ES04RB2.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_4249","NC_022518",96.552,1.7e-62,241,145,140.0004,"Mouse mammary tumor virus-like","Breast cancer (experimental model)","Retroviral integration; Hormone receptor modulation","Experimental Strong","2_Strong","Medium"
"ES04RB2.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_9528","NC_022518",96.552,1.69e-62,241,145,140.0004,"Human endogenous retrovirus K","Breast cancer; Prostate cancer","Endogenous retroviral activation; Immune modulation","Emerging Strong","2_Strong","Medium"
"ES04RB2.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_9528","NC_022518",96.552,1.69e-62,241,145,140.0004,"Mouse mammary tumor virus-like","Breast cancer (experimental model)","Retroviral integration; Hormone receptor modulation","Experimental Strong","2_Strong","Medium"
"ES05RB.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_3551","NC_022518",96.552,1.7e-62,241,145,140.0004,"Human endogenous retrovirus K","Breast cancer; Prostate cancer","Endogenous retroviral activation; Immune modulation","Emerging Strong","2_Strong","Medium"
"ES05RB.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_3551","NC_022518",96.552,1.7e-62,241,145,140.0004,"Mouse mammary tumor virus-like","Breast cancer (experimental model)","Retroviral integration; Hormone receptor modulation","Experimental Strong","2_Strong","Medium"
"HT02RB.unmapped_1_classified_virus_90pct_coverage_filtered_hits","contig_4983","NC_022518",96.552,1.7e-62,241,145,140.0004,"Human endogenous retrovirus K","Breast cancer; Prostate cancer","Endogenous retroviral activation; Immune modulation","Emerging Strong","2_Strong","Medium"
"HT02RB.unmapped_1_classified_virus_90pct_coverage_filtered_hits","contig_4983","NC_022518",96.552,1.7e-62,241,145,140.0004,"Mouse mammary tumor virus-like","Breast cancer (experimental model)","Retroviral integration; Hormone receptor modulation","Experimental Strong","2_Strong","Medium"
"HT02RT.unmapped_1_classified_virus_90pct_coverage_filtered_hits","contig_15056","NC_022518",96.552,1.71e-62,241,145,140.0004,"Human endogenous retrovirus K","Breast cancer; Prostate cancer","Endogenous retroviral activation; Immune modulation","Emerging Strong","2_Strong","Medium"
"HT02RT.unmapped_1_classified_virus_90pct_coverage_filtered_hits","contig_15056","NC_022518",96.552,1.71e-62,241,145,140.0004,"Mouse mammary tumor virus-like","Breast cancer (experimental model)","Retroviral integration; Hormone receptor modulation","Experimental Strong","2_Strong","Medium"
"HT04RT.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_5467","NC_022518",97.183,1.7e-62,241,142,137.99986,"Human endogenous retrovirus K","Breast cancer; Prostate cancer","Endogenous retroviral activation; Immune modulation","Emerging Strong","2_Strong","Medium"
"HT04RT.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_5467","NC_022518",97.183,1.7e-62,241,142,137.99986,"Mouse mammary tumor virus-like","Breast cancer (experimental model)","Retroviral integration; Hormone receptor modulation","Experimental Strong","2_Strong","Medium"
"HT07RT.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_8752","NC_022518",96.552,1.69e-62,241,145,140.0004,"Human endogenous retrovirus K","Breast cancer; Prostate cancer","Endogenous retroviral activation; Immune modulation","Emerging Strong","2_Strong","Medium"
"HT07RT.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_8752","NC_022518",96.552,1.69e-62,241,145,140.0004,"Mouse mammary tumor virus-like","Breast cancer (experimental model)","Retroviral integration; Hormone receptor modulation","Experimental Strong","2_Strong","Medium"
"HT08RT.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_9994","NC_022518",96.552,1.69e-62,241,145,140.0004,"Human endogenous retrovirus K","Breast cancer; Prostate cancer","Endogenous retroviral activation; Immune modulation","Emerging Strong","2_Strong","Medium"
"HT08RT.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_9994","NC_022518",96.552,1.69e-62,241,145,140.0004,"Mouse mammary tumor virus-like","Breast cancer (experimental model)","Retroviral integration; Hormone receptor modulation","Experimental Strong","2_Strong","Medium"
"HT09RB.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_10105","NC_022518",96.552,1.69e-62,241,145,140.0004,"Human endogenous retrovirus K","Breast cancer; Prostate cancer","Endogenous retroviral activation; Immune modulation","Emerging Strong","2_Strong","Medium"
"HT09RB.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_10105","NC_022518",96.552,1.69e-62,241,145,140.0004,"Mouse mammary tumor virus-like","Breast cancer (experimental model)","Retroviral integration; Hormone receptor modulation","Experimental Strong","2_Strong","Medium"
"HT10RB.unmapped_1_classified_virus_90pct_coverage_filtered_hits","contig_3206","NC_022518",96.552,1.7e-62,241,145,140.0004,"Human endogenous retrovirus K","Breast cancer; Prostate cancer","Endogenous retroviral activation; Immune modulation","Emerging Strong","2_Strong","Medium"
"HT10RB.unmapped_1_classified_virus_90pct_coverage_filtered_hits","contig_3206","NC_022518",96.552,1.7e-62,241,145,140.0004,"Mouse mammary tumor virus-like","Breast cancer (experimental model)","Retroviral integration; Hormone receptor modulation","Experimental Strong","2_Strong","Medium"
"HT10RB.unmapped_1_classified_virus_90pct_coverage_filtered_hits","contig_7245","NC_022518",96.552,1.69e-62,241,145,140.0004,"Human endogenous retrovirus K","Breast cancer; Prostate cancer","Endogenous retroviral activation; Immune modulation","Emerging Strong","2_Strong","Medium"
"HT10RB.unmapped_1_classified_virus_90pct_coverage_filtered_hits","contig_7245","NC_022518",96.552,1.69e-62,241,145,140.0004,"Mouse mammary tumor virus-like","Breast cancer (experimental model)","Retroviral integration; Hormone receptor modulation","Experimental Strong","2_Strong","Medium"
"HT02RB.unmapped_1_classified_virus_90pct_coverage_filtered_hits","contig_2600","NC_022518",97.826,6.17e-62,239,138,134.99988,"Human endogenous retrovirus K","Breast cancer; Prostate cancer","Endogenous retroviral activation; Immune modulation","Emerging Strong","2_Strong","Medium"
"HT02RB.unmapped_1_classified_virus_90pct_coverage_filtered_hits","contig_2600","NC_022518",97.826,6.17e-62,239,138,134.99988,"Mouse mammary tumor virus-like","Breast cancer (experimental model)","Retroviral integration; Hormone receptor modulation","Experimental Strong","2_Strong","Medium"
"HT02RT.unmapped_1_classified_virus_90pct_coverage_filtered_hits","contig_9051","NC_022518",97.163,6.17e-62,239,141,136.99983,"Human endogenous retrovirus K","Breast cancer; Prostate cancer","Endogenous retroviral activation; Immune modulation","Emerging Strong","2_Strong","Medium"
"HT02RT.unmapped_1_classified_virus_90pct_coverage_filtered_hits","contig_9051","NC_022518",97.163,6.17e-62,239,141,136.99983,"Mouse mammary tumor virus-like","Breast cancer (experimental model)","Retroviral integration; Hormone receptor modulation","Experimental Strong","2_Strong","Medium"
"HT02RT.unmapped_1_classified_virus_90pct_coverage_filtered_hits","contig_14567","NC_022518",96.528,6.02e-62,239,144,139.00032,"Human endogenous retrovirus K","Breast cancer; Prostate cancer","Endogenous retroviral activation; Immune modulation","Emerging Strong","2_Strong","Medium"
"HT02RT.unmapped_1_classified_virus_90pct_coverage_filtered_hits","contig_14567","NC_022518",96.528,6.02e-62,239,144,139.00032,"Mouse mammary tumor virus-like","Breast cancer (experimental model)","Retroviral integration; Hormone receptor modulation","Experimental Strong","2_Strong","Medium"
"HT02RT.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_17631","NC_022518",96.528,6.02e-62,239,144,139.00032,"Human endogenous retrovirus K","Breast cancer; Prostate cancer","Endogenous retroviral activation; Immune modulation","Emerging Strong","2_Strong","Medium"
"HT02RT.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_17631","NC_022518",96.528,6.02e-62,239,144,139.00032,"Mouse mammary tumor virus-like","Breast cancer (experimental model)","Retroviral integration; Hormone receptor modulation","Experimental Strong","2_Strong","Medium"
"HT02RT.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_17632","NC_022518",96.528,6.02e-62,239,144,139.00032,"Human endogenous retrovirus K","Breast cancer; Prostate cancer","Endogenous retroviral activation; Immune modulation","Emerging Strong","2_Strong","Medium"
"HT02RT.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_17632","NC_022518",96.528,6.02e-62,239,144,139.00032,"Mouse mammary tumor virus-like","Breast cancer (experimental model)","Retroviral integration; Hormone receptor modulation","Experimental Strong","2_Strong","Medium"
"HT04RT.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_5466","NC_022518",97.163,5.72e-62,239,141,136.99983,"Human endogenous retrovirus K","Breast cancer; Prostate cancer","Endogenous retroviral activation; Immune modulation","Emerging Strong","2_Strong","Medium"
"HT04RT.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_5466","NC_022518",97.163,5.72e-62,239,141,136.99983,"Mouse mammary tumor virus-like","Breast cancer (experimental model)","Retroviral integration; Hormone receptor modulation","Experimental Strong","2_Strong","Medium"
"HT05RT.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_17509","NC_022518",96.528,6.02e-62,239,144,139.00032,"Human endogenous retrovirus K","Breast cancer; Prostate cancer","Endogenous retroviral activation; Immune modulation","Emerging Strong","2_Strong","Medium"
"HT05RT.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_17509","NC_022518",96.528,6.02e-62,239,144,139.00032,"Mouse mammary tumor virus-like","Breast cancer (experimental model)","Retroviral integration; Hormone receptor modulation","Experimental Strong","2_Strong","Medium"
"ES01RT.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_25841","NC_022518",96.503,2.16e-61,237,143,137.99929,"Human endogenous retrovirus K","Breast cancer; Prostate cancer","Endogenous retroviral activation; Immune modulation","Emerging Strong","2_Strong","Medium"
"ES01RT.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_25841","NC_022518",96.503,2.16e-61,237,143,137.99929,"Mouse mammary tumor virus-like","Breast cancer (experimental model)","Retroviral integration; Hormone receptor modulation","Experimental Strong","2_Strong","Medium"
"ES05RB.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_24188","NC_022518",96.503,2.16e-61,237,143,137.99929,"Human endogenous retrovirus K","Breast cancer; Prostate cancer","Endogenous retroviral activation; Immune modulation","Emerging Strong","2_Strong","Medium"
"ES05RB.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_24188","NC_022518",96.503,2.16e-61,237,143,137.99929,"Mouse mammary tumor virus-like","Breast cancer (experimental model)","Retroviral integration; Hormone receptor modulation","Experimental Strong","2_Strong","Medium"
"ES02RT.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_5477","NC_022518",95.862,7.85e-61,235,145,138.9999,"Human endogenous retrovirus K","Breast cancer; Prostate cancer","Endogenous retroviral activation; Immune modulation","Emerging Strong","2_Strong","Medium"
"ES02RT.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_5477","NC_022518",95.862,7.85e-61,235,145,138.9999,"Mouse mammary tumor virus-like","Breast cancer (experimental model)","Retroviral integration; Hormone receptor modulation","Experimental Strong","2_Strong","Medium"
"ES02RT.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_5480","NC_022518",95.862,7.85e-61,235,145,138.9999,"Human endogenous retrovirus K","Breast cancer; Prostate cancer","Endogenous retroviral activation; Immune modulation","Emerging Strong","2_Strong","Medium"
"ES02RT.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_5480","NC_022518",95.862,7.85e-61,235,145,138.9999,"Mouse mammary tumor virus-like","Breast cancer (experimental model)","Retroviral integration; Hormone receptor modulation","Experimental Strong","2_Strong","Medium"
"ES04RB2.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_4249","NC_022518",95.862,7.91e-61,235,145,138.9999,"Human endogenous retrovirus K","Breast cancer; Prostate cancer","Endogenous retroviral activation; Immune modulation","Emerging Strong","2_Strong","Medium"
"ES04RB2.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_4249","NC_022518",95.862,7.91e-61,235,145,138.9999,"Mouse mammary tumor virus-like","Breast cancer (experimental model)","Retroviral integration; Hormone receptor modulation","Experimental Strong","2_Strong","Medium"
"ES05RT.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_32747","NC_022518",98.496,7.91e-61,235,133,130.99968,"Human endogenous retrovirus K","Breast cancer; Prostate cancer","Endogenous retroviral activation; Immune modulation","Emerging Strong","2_Strong","Medium"
"ES05RT.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_32747","NC_022518",98.496,7.91e-61,235,133,130.99968,"Mouse mammary tumor virus-like","Breast cancer (experimental model)","Retroviral integration; Hormone receptor modulation","Experimental Strong","2_Strong","Medium"
"HT02RB.unmapped_1_classified_virus_90pct_coverage_filtered_hits","contig_4983","NC_022518",95.862,7.91e-61,235,145,138.9999,"Human endogenous retrovirus K","Breast cancer; Prostate cancer","Endogenous retroviral activation; Immune modulation","Emerging Strong","2_Strong","Medium"
"HT02RB.unmapped_1_classified_virus_90pct_coverage_filtered_hits","contig_4983","NC_022518",95.862,7.91e-61,235,145,138.9999,"Mouse mammary tumor virus-like","Breast cancer (experimental model)","Retroviral integration; Hormone receptor modulation","Experimental Strong","2_Strong","Medium"
"HT02RT.unmapped_1_classified_virus_90pct_coverage_filtered_hits","contig_15056","NC_022518",95.862,7.98e-61,235,145,138.9999,"Human endogenous retrovirus K","Breast cancer; Prostate cancer","Endogenous retroviral activation; Immune modulation","Emerging Strong","2_Strong","Medium"
"HT02RT.unmapped_1_classified_virus_90pct_coverage_filtered_hits","contig_15056","NC_022518",95.862,7.98e-61,235,145,138.9999,"Mouse mammary tumor virus-like","Breast cancer (experimental model)","Retroviral integration; Hormone receptor modulation","Experimental Strong","2_Strong","Medium"
"HT04RB.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_15603","NC_022518",99.237,6.69e-61,235,131,130.00047,"Human endogenous retrovirus K","Breast cancer; Prostate cancer","Endogenous retroviral activation; Immune modulation","Emerging Strong","2_Strong","Medium"
"HT04RB.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_15603","NC_022518",99.237,6.69e-61,235,131,130.00047,"Mouse mammary tumor virus-like","Breast cancer (experimental model)","Retroviral integration; Hormone receptor modulation","Experimental Strong","2_Strong","Medium"
"HT10RB.unmapped_1_classified_virus_90pct_coverage_filtered_hits","contig_3206","NC_022518",95.862,7.91e-61,235,145,138.9999,"Human endogenous retrovirus K","Breast cancer; Prostate cancer","Endogenous retroviral activation; Immune modulation","Emerging Strong","2_Strong","Medium"
"HT10RB.unmapped_1_classified_virus_90pct_coverage_filtered_hits","contig_3206","NC_022518",95.862,7.91e-61,235,145,138.9999,"Mouse mammary tumor virus-like","Breast cancer (experimental model)","Retroviral integration; Hormone receptor modulation","Experimental Strong","2_Strong","Medium"
"HT10RB.unmapped_1_classified_virus_90pct_coverage_filtered_hits","contig_7245","NC_022518",95.862,7.85e-61,235,145,138.9999,"Human endogenous retrovirus K","Breast cancer; Prostate cancer","Endogenous retroviral activation; Immune modulation","Emerging Strong","2_Strong","Medium"
"HT10RB.unmapped_1_classified_virus_90pct_coverage_filtered_hits","contig_7245","NC_022518",95.862,7.85e-61,235,145,138.9999,"Mouse mammary tumor virus-like","Breast cancer (experimental model)","Retroviral integration; Hormone receptor modulation","Experimental Strong","2_Strong","Medium"
"HT02RT.unmapped_1_classified_virus_90pct_coverage_filtered_hits","contig_9051","NC_022518",96.454,2.87e-60,233,141,136.00014,"Human endogenous retrovirus K","Breast cancer; Prostate cancer","Endogenous retroviral activation; Immune modulation","Emerging Strong","2_Strong","Medium"
"HT02RT.unmapped_1_classified_virus_90pct_coverage_filtered_hits","contig_9051","NC_022518",96.454,2.87e-60,233,141,136.00014,"Mouse mammary tumor virus-like","Breast cancer (experimental model)","Retroviral integration; Hormone receptor modulation","Experimental Strong","2_Strong","Medium"
"HT02RT.unmapped_1_classified_virus_90pct_coverage_filtered_hits","contig_14567","NC_022518",95.833,2.8e-60,233,144,137.99952,"Human endogenous retrovirus K","Breast cancer; Prostate cancer","Endogenous retroviral activation; Immune modulation","Emerging Strong","2_Strong","Medium"
"HT02RT.unmapped_1_classified_virus_90pct_coverage_filtered_hits","contig_14567","NC_022518",95.833,2.8e-60,233,144,137.99952,"Mouse mammary tumor virus-like","Breast cancer (experimental model)","Retroviral integration; Hormone receptor modulation","Experimental Strong","2_Strong","Medium"
"HT02RT.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_17631","NC_022518",95.833,2.8e-60,233,144,137.99952,"Human endogenous retrovirus K","Breast cancer; Prostate cancer","Endogenous retroviral activation; Immune modulation","Emerging Strong","2_Strong","Medium"
"HT02RT.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_17631","NC_022518",95.833,2.8e-60,233,144,137.99952,"Mouse mammary tumor virus-like","Breast cancer (experimental model)","Retroviral integration; Hormone receptor modulation","Experimental Strong","2_Strong","Medium"
"HT02RT.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_17632","NC_022518",95.833,2.8e-60,233,144,137.99952,"Human endogenous retrovirus K","Breast cancer; Prostate cancer","Endogenous retroviral activation; Immune modulation","Emerging Strong","2_Strong","Medium"
"HT02RT.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_17632","NC_022518",95.833,2.8e-60,233,144,137.99952,"Mouse mammary tumor virus-like","Breast cancer (experimental model)","Retroviral integration; Hormone receptor modulation","Experimental Strong","2_Strong","Medium"
"HT05RT.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_17509","NC_022518",95.833,2.8e-60,233,144,137.99952,"Human endogenous retrovirus K","Breast cancer; Prostate cancer","Endogenous retroviral activation; Immune modulation","Emerging Strong","2_Strong","Medium"
"HT05RT.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_17509","NC_022518",95.833,2.8e-60,233,144,137.99952,"Mouse mammary tumor virus-like","Breast cancer (experimental model)","Retroviral integration; Hormone receptor modulation","Experimental Strong","2_Strong","Medium"
"ES05RB.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_24188","NC_022518",95.804,1.01e-59,231,143,136.99972,"Human endogenous retrovirus K","Breast cancer; Prostate cancer","Endogenous retroviral activation; Immune modulation","Emerging Strong","2_Strong","Medium"
"ES05RB.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_24188","NC_022518",95.804,1.01e-59,231,143,136.99972,"Mouse mammary tumor virus-like","Breast cancer (experimental model)","Retroviral integration; Hormone receptor modulation","Experimental Strong","2_Strong","Medium"
"HT04RB.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_15603","NC_022518",98.473,3.11e-59,230,131,128.99963,"Human endogenous retrovirus K","Breast cancer; Prostate cancer","Endogenous retroviral activation; Immune modulation","Emerging Strong","2_Strong","Medium"
"HT04RB.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_15603","NC_022518",98.473,3.11e-59,230,131,128.99963,"Mouse mammary tumor virus-like","Breast cancer (experimental model)","Retroviral integration; Hormone receptor modulation","Experimental Strong","2_Strong","Medium"
"HT04RB.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_26626","NC_022518",98.462,3.11e-59,230,130,128.0006,"Human endogenous retrovirus K","Breast cancer; Prostate cancer","Endogenous retroviral activation; Immune modulation","Emerging Strong","2_Strong","Medium"
"HT04RB.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_26626","NC_022518",98.462,3.11e-59,230,130,128.0006,"Mouse mammary tumor virus-like","Breast cancer (experimental model)","Retroviral integration; Hormone receptor modulation","Experimental Strong","2_Strong","Medium"
"HT04RB.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_26626","NC_022518",98.462,3.11e-59,230,130,128.0006,"Human endogenous retrovirus K","Breast cancer; Prostate cancer","Endogenous retroviral activation; Immune modulation","Emerging Strong","2_Strong","Medium"
